ATTRACTIONID,FOODID,DISTANCE
5,214,11.442
5,215,21.201
5,216,6.362
5,217,24.146
5,218,24.146
5,219,6.732
5,220,19.457
5,221,19.472
5,222,3.08
5,223,3.676
5,224,13.183
5,225,25.889
6,201,18.225
6,202,10.353
6,203,0.917
6,204,4.184
6,205,23.615
6,206,12.569
6,207,23.985
6,208,19.314
6,209,24.427
6,210,11.226
6,211,20.085
6,212,13.816
6,213,23.225
6,214,20.176
6,215,31.397
6,216,2.284
6,217,18.361
6,218,18.361
6,219,1.262
6,220,13.672
6,221,13.687
6,222,4.968
6,223,10.253
6,224,10.467
6,225,23.637
7,201,30.729
7,202,10.301
7,203,16.571
7,204,18.057
7,205,23.42
7,206,10.305
7,207,21.209
7,208,33.923
7,209,25.35
7,210,25.835
7,211,34.694
7,212,28.425
7,213,28.133
7,214,5.351
7,215,15.2
7,216,19.198
7,217,32.97
7,218,32.97
7,219,15.556
7,220,28.281
7,221,28.296
7,222,11.745
7,223,6.668
7,224,25.076
7,225,19.888
8,201,22.897
8,202,2.495
8,203,4.574
8,204,8.004
8,205,26.945
8,206,5.885
8,207,27.17
8,208,18.786
8,209,27.757
8,210,14.556
8,211,23.415
8,212,20.594
8,213,26.555
8,214,11.403
8,215,21.162
8,216,6.739
8,217,26.1
8,218,26.1
8,219,3.969
8,220,21.638
8,221,21.653
8,222,2.703
8,223,3.569
8,224,13.797
8,225,25.849
5,226,15.546
5,227,12.082
5,228,3.615
5,229,25.017
5,230,7.641
6,226,9.761
6,227,4.81
6,228,1.843
6,229,22.302
6,230,3.749
7,226,24.37
7,227,20.905
7,228,16.046
7,229,27.788
7,230,18.309
8,226,12.338
8,227,14.262
8,228,3.247
8,229,25.632
8,230,8.256
9,1,7.111
9,2,3.144
9,3,16.49
9,4,2.047
9,5,3.778
9,6,11.117
9,7,11.365
9,8,6.461
9,9,12.628
9,10,14.437
9,11,14.437
9,12,14.437
9,13,6.684
9,14,6.165
9,15,2.31
9,16,2.577
9,17,3.43
9,18,4.22
9,19,9.091
9,20,11.152
9,21,14.162
9,22,18.041
9,23,6.499
9,24,2.199
9,25,1.629
10,1,6.77
10,2,5.346
10,3,12.68
10,4,5.122
10,5,1.949
10,6,10.776
10,7,11.726
10,8,12.312
10,9,8.818
10,10,10.626
10,11,10.626
10,12,10.626
10,13,10.151
10,14,3.755
10,15,2.992
10,16,3.259
10,17,3.09
10,18,1.839
10,19,13.039
10,20,11.512
10,21,14.523
10,22,20.583
10,23,10.543
10,24,5.046
10,25,4.918
11,1,6.921
11,2,3.245
11,3,13.8
11,4,3.948
11,5,2.405
11,6,10.927
11,7,11.175
11,8,9.349
11,9,9.938
11,10,11.747
11,11,11.747
11,12,11.747
11,13,7.49
11,14,4.808
11,15,2.41
11,16,2.678
11,17,3.24
11,18,2.847
11,19,10.465
11,20,10.962
11,21,13.972
11,22,19.45
11,23,7.91
11,24,3.904
11,25,3.816
12,1,12.908
12,2,2.741
12,3,13.286
12,4,4.036
12,5,2.563
12,6,11.448
12,7,12.275
12,8,11.227
12,9,6.854
12,10,11.233
12,11,11.233
12,12,11.233
12,13,8.011
12,14,4.304
12,15,1.906
12,16,2.174
12,17,3.761
12,18,2.446
12,19,9.64
12,20,12.061
12,21,15.072
12,22,19.497
12,23,11.099
12,24,3.96
12,25,3.832
9,26,5.081
9,27,2.558
9,28,5.376
9,29,2.309
9,30,12.419
9,31,4.635
9,32,2.946
9,33,3.492
9,34,10.351
9,35,10.351
9,36,10.351
9,37,10.351
9,38,10.351
9,39,10.351
9,40,10.351
9,41,10.351
9,42,10.351
9,43,10.351
9,44,10.351
9,45,9.586
9,46,11.779
9,47,11.567
9,48,17.944
9,49,8.598
9,50,11.11
10,26,7.846
10,27,0.985
10,28,8.674
10,29,4.254
10,30,10.032
10,31,10.361
10,32,5.488
10,33,6.706
10,34,5.21
10,35,5.21
10,36,5.21
10,37,5.21
10,38,5.21
10,39,5.21
10,40,5.21
10,41,5.21
10,42,5.21
10,43,5.21
10,44,5.21
10,45,7.831
10,46,12.14
10,47,11.928
10,48,22.93
10,49,4.204
10,50,7.678
11,26,7.08
11,27,0.951
11,28,7.374
11,29,3.08
11,30,11.085
11,31,6.182
11,32,4.356
11,33,5.619
11,34,6.263
11,35,6.263
11,36,6.263
11,37,6.263
11,38,6.263
11,39,6.263
11,40,6.263
11,41,6.263
11,42,6.263
11,43,6.263
11,44,6.263
11,45,8.884
11,46,11.59
11,47,11.377
11,48,18.48
11,49,4.094
11,50,10.92
12,26,6.761
12,27,1.378
12,28,7.589
12,29,3.168
12,30,10.581
12,31,6.229
12,32,4.403
12,33,5.62
12,34,5.759
12,35,5.759
12,36,5.759
12,37,5.759
12,38,5.759
12,39,5.759
12,40,5.759
12,41,5.759
12,42,5.759
12,43,5.759
12,44,5.759
12,45,8.38
12,46,12.689
12,47,12.477
12,48,19.4
12,49,6.559
12,50,12.776
9,51,10.764
9,52,17.103
9,53,11.807
9,54,4.479
9,55,14.342
9,56,9.929
9,57,7.214
9,58,11.972
9,59,10.441
9,60,10.18
9,61,13.088
9,62,9.353
9,63,28.284
9,64,13.018
9,65,12.979
9,66,21.261
9,67,12.847
9,68,6.438
9,69,15.784
9,70,11.581
9,71,15.059
9,72,16.675
9,73,3.005
9,74,13.551
9,75,15.556
10,51,11.124
10,52,22.962
10,53,14.349
10,54,9.995
10,55,16.884
10,56,10.29
10,57,10.681
10,58,14.514
10,59,10.801
10,60,4.545
10,61,8.812
10,62,5.543
10,63,26.296
10,64,15.56
10,65,15.521
10,66,26.247
10,67,9.037
10,68,4.028
10,69,11.509
10,70,11.941
10,71,10.783
10,72,12.865
10,73,3.687
10,74,13.912
10,75,11.28
11,51,10.574
11,52,18.512
11,53,13.217
11,54,5.888
11,55,15.752
11,56,9.739
11,57,8.02
11,58,13.382
11,59,10.251
11,60,4.78
11,61,9.866
11,62,6.303
11,63,28.095
11,64,14.427
11,65,14.388
11,66,21.797
11,67,10.157
11,68,5.081
11,69,12.562
11,70,11.391
11,71,11.836
11,72,13.985
11,73,3.105
11,74,13.361
11,75,12.333
12,51,11.673
12,52,18.559
12,53,13.264
12,54,5.329
12,55,15.798
12,56,10.839
12,57,8.541
12,58,13.429
12,59,11.351
12,60,5.095
12,61,9.362
12,62,5.799
12,63,26.845
12,64,14.474
12,65,14.435
12,66,22.717
12,67,9.643
12,68,4.577
12,69,12.058
12,70,12.491
12,71,11.332
12,72,13.471
12,73,2.601
12,74,14.461
12,75,11.829
9,76,8.455
9,77,6.241
9,78,13.173
9,79,11.402
9,80,9.385
9,81,9.886
9,82,4.031
9,83,5.679
9,84,11.371
9,85,5.616
9,86,11.835
9,87,16.096
9,88,3.549
9,89,10.468
9,90,5.772
9,91,9.319
9,92,11.844
9,93,13.63
9,94,6.267
9,95,25.213
9,96,26.634
9,97,19.693
9,98,1.82
9,99,10.693
9,100,4.832
10,76,4.089
10,77,8.755
10,78,13.534
10,79,13.944
10,80,9.023
10,81,8.096
10,82,7.795
10,83,12.186
10,84,7.095
10,85,12.165
10,86,8.025
10,87,11.821
10,88,7.313
10,89,6.192
10,90,5.376
10,91,8.255
10,92,9.692
10,93,13.991
10,94,10.311
10,95,24.307
10,96,27.395
10,97,26.249
10,98,4.895
10,99,6.418
10,100,4.245
11,76,4.788
11,77,7.047
11,78,12.984
11,79,12.811
11,80,9.195
11,81,9.149
11,82,6.33
11,83,7.271
11,84,8.148
11,85,7.209
11,86,9.145
11,87,12.874
11,88,5.849
11,89,7.245
11,90,5.582
11,91,9.308
11,92,7.135
11,93,13.44
11,94,7.678
11,95,21.99
11,96,26.444
11,97,21.799
11,98,3.721
11,99,7.471
11,100,4.643
12,76,5.269
12,77,11.913
12,78,14.083
12,79,12.858
12,80,9.573
12,81,8.645
12,82,6.71
12,83,7.318
12,84,7.645
12,85,7.256
12,86,8.631
12,87,12.37
12,88,6.228
12,89,6.742
12,90,6.103
12,91,8.804
12,92,6.631
12,93,14.54
12,94,10.867
12,95,21.487
12,96,27.944
12,97,21.15
12,98,3.809
12,99,6.967
12,100,5.164
9,101,2.108
9,102,21.498
9,103,1.962
9,104,11.709
9,105,6.014
9,106,2.038
9,107,2.753
9,108,2.229
9,109,2.091
9,110,4.328
9,111,15.18
9,112,3.808
9,113,11.726
9,114,3.024
9,115,11.739
9,116,25.55
9,117,11.82
9,118,9.407
9,119,1.699
9,120,2.091
9,121,2.144
9,122,8.605
9,123,3.124
9,124,4.598
9,125,1.519
10,101,3.292
10,102,21.859
10,103,2.645
10,104,10.722
10,105,3.171
10,106,3.222
10,107,1.698
10,108,1.492
10,109,1.724
10,110,5.767
10,111,22.075
10,112,2.297
10,113,7.45
10,114,2.244
10,115,7.929
10,116,25.911
10,117,8.01
10,118,10.52
10,119,3.601
10,120,4.302
10,121,4.355
10,122,12.553
10,123,5.624
10,124,11.019
10,125,3.421
11,101,3.152
11,102,21.308
11,103,2.063
11,104,11.52
11,105,3.226
11,106,3.083
11,107,1.63
11,108,0.91
11,109,0.969
11,110,4.415
11,111,16.589
11,112,2.686
11,113,8.503
11,114,1.667
11,115,9.049
11,116,25.36
11,117,9.13
11,118,9.217
11,119,1.994
11,120,2.696
11,121,2.749
11,122,9.978
11,123,3.224
11,124,6.597
11,125,1.814
12,101,2.206
12,102,22.408
12,103,1.559
12,104,11.272
12,105,3.785
12,106,2.136
12,107,2.151
12,108,0.406
12,109,1.49
12,110,4.936
12,111,16.636
12,112,3.207
12,113,7.999
12,114,1.163
12,115,8.535
12,116,26.46
12,117,8.616
12,118,11.07
12,119,2.515
12,120,3.217
12,121,3.27
12,122,9.154
12,123,2.72
12,124,7.052
12,125,2.335
9,126,20.174
9,127,19.855
9,128,4.875
9,129,13.459
9,130,16.164
9,131,22.349
9,132,10.129
9,133,7.205
9,134,21.339
9,135,20.563
9,136,21.923
9,137,20.831
9,138,17.9
9,139,24.354
9,140,5.046
9,141,18.075
9,142,19.86
9,143,5.971
9,144,11.625
9,145,19.242
9,146,25.604
9,147,27.569
9,148,11.875
9,149,12.569
9,150,24.355
10,126,16.541
10,127,16.327
10,128,7.288
10,129,9.184
10,130,20.424
10,131,27.335
10,132,8.552
10,133,4.794
10,134,20.433
10,135,16.342
10,136,27.837
10,137,15.613
10,138,13.679
10,139,24.715
10,140,3.99
10,141,20.617
10,142,15.585
10,143,10.015
10,144,11.988
10,145,24.229
10,146,25.964
10,147,24.781
10,148,12.236
10,149,12.929
10,150,31.064
11,126,17.661
11,127,17.38
11,128,5.681
11,129,10.237
11,130,15.974
11,131,22.885
11,132,9.939
11,133,5.848
11,134,18.116
11,135,17.395
11,136,23.333
11,137,16.666
11,138,14.732
11,139,24.164
11,140,4.856
11,141,19.484
11,142,16.638
11,143,7.382
11,144,11.435
11,145,19.779
11,146,25.414
11,147,20.331
11,148,11.686
11,149,12.379
11,150,26.614
12,126,17.147
12,127,16.876
12,128,6.202
12,129,9.733
12,130,20.973
12,131,23.805
12,132,9.101
12,133,5.344
12,134,17.613
12,135,16.891
12,136,23.38
12,137,16.162
12,138,14.229
12,139,25.264
12,140,5.377
12,141,19.531
12,142,16.134
12,143,10.571
12,144,12.537
12,145,20.699
12,146,26.513
12,147,25.33
12,148,12.785
12,149,13.478
12,150,25.811
9,151,11.695
9,152,10.785
9,153,25.803
9,154,2.04
9,155,10.508
9,156,19.42
9,157,25.55
9,158,20.174
9,159,16.941
9,160,6.237
9,161,6.237
9,162,15.819
9,163,15.983
9,164,20.131
9,165,20.978
9,166,10.849
9,167,17.734
9,168,20.336
9,169,3.874
9,170,15.88
9,171,16.941
9,172,14.878
9,173,15.046
9,174,20.399
9,175,15.054
10,151,11.354
10,152,13.327
10,153,26.163
10,154,1.664
10,155,13.05
10,156,15.145
10,157,25.911
10,158,16.541
10,159,21.2
10,160,10.185
10,161,10.185
10,162,20.038
10,163,20.243
10,164,22.673
10,165,21.339
10,166,6.574
10,167,13.458
10,168,16.77
10,169,7.284
10,170,12.229
10,171,21.2
10,172,15.239
10,173,21.874
10,174,20.76
10,175,14.464
11,151,11.505
11,152,12.194
11,153,25.613
11,154,0.918
11,155,11.917
11,156,16.198
11,157,25.36
11,158,17.661
11,159,16.751
11,160,7.611
11,161,7.611
11,162,15.629
11,163,15.793
11,164,21.541
11,165,20.788
11,166,7.627
11,167,14.512
11,168,17.823
11,169,4.681
11,170,12.658
11,171,16.751
11,172,14.688
11,173,16.455
11,174,20.209
11,175,15.517
12,151,12.026
12,152,12.241
12,153,26.712
12,154,1.439
12,155,11.964
12,156,15.694
12,157,26.46
12,158,17.147
12,159,21.75
12,160,6.786
12,161,6.786
12,162,20.587
12,163,20.792
12,164,21.588
12,165,21.888
12,166,7.123
12,167,14.008
12,168,17.319
12,169,5.202
12,170,12.154
12,171,21.75
12,172,15.788
12,173,16.502
12,174,21.309
12,175,15.013
9,176,14.385
9,177,15.103
9,178,15.103
9,179,15.013
9,180,15.801
9,181,14.964
9,182,3.411
9,183,16.087
9,184,16.087
9,185,20.131
9,186,27.764
9,187,20.978
9,188,8.308
9,189,8.308
9,190,1.961
9,191,18.167
9,192,2.405
9,193,1.771
9,194,26.517
9,195,22.851
9,196,3.024
9,197,18.798
9,198,18.5
9,199,4.893
9,200,22.551
10,176,14.746
10,177,21.427
10,178,21.427
10,179,17.555
10,180,18.343
10,181,12.93
10,182,2.284
10,183,14.381
10,184,14.381
10,185,22.673
10,186,25.775
10,187,21.339
10,188,10.85
10,189,10.85
10,190,2.646
10,191,13.946
10,192,5.719
10,193,4.322
10,194,26.878
10,195,26.413
10,196,2.244
10,197,14.522
10,198,14.225
10,199,3.95
10,200,18.741
11,176,14.195
11,177,16.513
11,178,16.513
11,179,16.422
11,180,17.211
11,181,13.983
11,182,2.217
11,183,15.434
11,184,15.434
11,185,21.541
11,186,27.574
11,187,20.788
11,188,9.717
11,189,9.717
11,190,1.039
11,191,14.999
11,192,3.814
11,193,3.18
11,194,26.327
11,195,21.963
11,196,1.667
11,197,15.576
11,198,15.278
11,199,4.703
11,200,19.861
12,176,15.295
12,177,16.56
12,178,16.56
12,179,16.469
12,180,17.258
12,181,13.479
12,182,2.898
12,183,14.93
12,184,14.93
12,185,21.588
12,186,26.325
12,187,21.888
12,188,9.764
12,189,9.764
12,190,1.56
12,191,14.496
12,192,4.633
12,193,3.237
12,194,27.427
12,195,26.962
12,196,1.163
12,197,15.072
12,198,14.774
12,199,5.224
12,200,19.347
9,201,22.019
9,202,2.616
9,203,3.687
9,204,5.073
9,205,24.014
9,206,8.605
9,207,20.484
9,208,15.855
9,209,24.826
9,210,11.625
9,211,20.484
9,212,18.797
9,213,23.624
9,214,11.996
9,215,21.755
9,216,5.454
9,217,23.169
9,218,23.169
9,219,3.082
9,220,18.707
9,221,18.722
9,222,1.668
9,223,6.289
9,224,10.866
9,225,26.442
10,201,18.209
10,202,5.691
10,203,1.857
10,204,4.017
10,205,24.375
10,206,12.553
10,207,24.744
10,208,20.073
10,209,25.187
10,210,11.985
10,211,20.845
10,212,14.576
10,213,23.984
10,214,14.538
10,215,24.297
10,216,3.044
10,217,22.263
10,218,22.263
10,219,0.842
10,220,14.431
10,221,14.446
10,222,4.458
10,223,10.237
10,224,11.227
10,225,24.397
11,201,19.329
11,202,4.517
11,203,2.313
11,204,4.883
11,205,23.824
11,206,9.978
11,207,20.294
11,208,15.665
11,209,24.636
11,210,11.435
11,211,20.294
11,212,15.629
11,213,23.434
11,214,13.405
11,215,23.164
11,216,4.097
11,217,20.173
11,218,20.173
11,219,1.708
11,220,15.484
11,221,15.499
11,222,3.356
11,223,7.663
11,224,10.676
11,225,19.947
12,201,18.815
12,202,4.605
12,203,2.471
12,204,5.404
12,205,24.924
12,206,9.154
12,207,25.293
12,208,20.623
12,209,25.736
12,210,12.535
12,211,21.394
12,212,15.125
12,213,24.534
12,214,13.452
12,215,23.211
12,216,3.593
12,217,19.669
12,218,19.669
12,219,1.456
12,220,14.981
12,221,14.996
12,222,3.372
12,223,6.838
12,224,11.776
12,225,24.946
9,226,9.407
9,227,11.331
9,228,2.493
9,229,22.701
9,230,4.456
10,226,10.52
10,227,5.569
10,228,1.332
10,229,23.061
10,230,3.329
11,226,9.217
11,227,6.623
11,228,0.751
11,229,22.511
11,230,3.262
12,226,11.07
12,227,6.119
12,228,0.247
12,229,23.61
12,230,3.943
13,1,6.887
13,2,6.888
13,3,21.826
13,4,5.21
13,5,13.289
13,6,11.112
13,7,16.012
13,8,4.522
13,9,17.964
13,10,19.772
13,11,19.772
13,12,19.772
13,13,5.637
13,14,14.497
13,15,8.159
13,16,7.036
13,17,9.871
13,18,13.172
13,19,2.167
13,20,15.798
13,21,15.499
13,22,13.337
13,23,4.394
13,24,5.37
13,25,5.527
14,1,11.955
14,2,2.172
14,3,17.673
14,4,2.961
14,5,4.227
14,6,15.636
14,7,12.727
14,8,9.591
14,9,13.811
14,10,15.619
14,11,15.619
14,12,15.619
14,13,8.094
14,14,7.012
14,15,1.758
14,16,1.605
14,17,4.869
14,18,4.669
14,19,7.775
14,20,12.513
14,21,15.523
14,22,17.861
14,23,9.463
14,24,2.332
14,25,2.748
15,1,11.522
15,2,0.197
15,3,15.102
15,4,3.387
15,5,4.52
15,6,16.625
15,7,13.019
15,8,10.58
15,9,11.24
15,10,13.049
15,11,13.049
15,12,13.049
15,13,8.316
15,14,6.177
15,15,2.051
15,16,1.317
15,17,5.162
15,18,5.301
15,19,8.334
15,20,12.806
15,21,15.816
15,22,18.85
15,23,10.452
15,24,3.304
15,25,2.969
16,1,12.224
16,2,10.391
16,3,8.063
16,4,15.069
16,5,5.569
16,6,17.524
16,7,8.462
16,8,19.389
16,9,0.531
16,10,6.009
16,11,6.009
16,12,6.009
16,13,15.335
16,14,2.424
16,15,7.935
16,16,10.539
16,17,9.491
16,18,5.633
16,19,16.675
16,20,8.249
16,21,14.388
16,22,27.659
16,23,19.26
16,24,13.172
16,25,9.861
13,26,2.175
13,27,12.325
13,28,2.442
13,29,7.826
13,30,20.508
13,31,3.957
13,32,6.479
13,33,4.158
13,34,17.752
13,35,17.752
13,36,17.752
13,37,17.752
13,38,17.752
13,39,17.752
13,40,17.752
13,41,17.752
13,42,17.752
13,43,17.752
13,44,17.752
13,45,13.441
13,46,14.224
13,47,13.943
13,48,13.24
13,49,15.434
13,50,11.956
14,26,5.028
14,27,3.007
14,28,5.856
14,29,2.267
14,30,13.78
14,31,4.325
14,32,2.67
14,33,3.887
14,34,11.712
14,35,11.712
14,36,11.712
14,37,11.712
14,38,11.712
14,39,11.712
14,40,11.712
14,41,11.712
14,42,11.712
14,43,11.712
14,44,11.712
14,45,10.947
14,46,13.141
14,47,12.929
14,48,17.764
14,49,9.96
14,50,12.472
15,26,6.422
15,27,3.299
15,28,6.716
15,29,2.48
15,30,14.073
15,31,5.681
15,32,3.531
15,33,4.832
15,34,7.631
15,35,7.631
15,36,7.631
15,37,7.631
15,38,7.631
15,39,7.631
15,40,7.631
15,41,7.631
15,42,7.631
15,43,7.631
15,44,7.631
15,45,11.24
15,46,13.434
15,47,13.221
15,48,18.754
15,49,10.252
15,50,12.765
16,26,15.311
16,27,7.671
16,28,16.139
16,29,13.107
16,30,6.877
16,31,13.997
16,32,13.911
16,33,14.171
16,34,2.893
16,35,2.893
16,36,2.893
16,37,2.893
16,38,2.893
16,39,2.893
16,40,2.893
16,41,2.893
16,42,2.893
16,43,2.893
16,44,2.893
16,45,7.696
16,46,12.005
16,47,11.793
16,48,22.795
16,49,6.3
16,50,12.092
13,51,13.813
13,52,12.399
13,53,7.104
13,54,3.913
13,55,9.639
13,56,15.491
13,57,4.726
13,58,7.269
13,59,16.003
13,60,16.974
13,61,19.289
13,62,14.663
13,63,24.202
13,64,8.314
13,65,8.275
13,66,16.557
13,67,18.183
13,68,14.77
13,69,21.985
13,70,17.143
13,71,21.259
13,72,22.011
13,73,6.388
13,74,15.381
13,75,21.756
14,51,12.125
14,52,16.923
14,53,11.628
14,54,3.61
14,55,14.163
14,56,11.29
14,57,9.794
14,58,11.793
14,59,11.802
14,60,11.541
14,61,14.449
14,62,10.51
14,63,29.646
14,64,12.838
14,65,12.799
14,66,21.081
14,67,14.03
14,68,7.285
14,69,17.146
14,70,12.942
14,71,16.42
14,72,17.858
14,73,1.347
14,74,14.912
14,75,16.917
15,51,12.418
15,52,17.913
15,53,12.617
15,54,4.472
15,55,15.152
15,56,11.583
15,57,8.016
15,58,12.782
15,59,12.095
15,60,6.967
15,61,14.201
15,62,9.575
15,63,29.939
15,64,13.827
15,65,13.789
15,66,22.07
15,67,11.459
15,68,6.45
15,69,16.897
15,70,13.235
15,71,16.171
15,72,15.287
15,73,1.745
15,74,15.205
15,75,16.668
16,51,10.989
16,52,22.827
16,53,21.425
16,54,13.631
16,55,23.96
16,56,10.155
16,57,19.592
16,58,21.59
16,59,10.667
16,60,3.536
16,61,2.551
16,62,3.744
16,63,26.161
16,64,22.636
16,65,22.597
16,66,26.112
16,67,2.997
16,68,2.424
16,69,6.389
16,70,11.807
16,71,5.663
16,72,8.247
16,73,11.185
16,74,13.777
16,75,4.72
13,76,19.03
13,77,5.208
13,78,15.368
13,79,6.698
13,80,13.816
13,81,13.705
13,82,3.936
13,83,1.699
13,84,17.571
13,85,1.678
13,86,17.171
13,87,22.297
13,88,3.454
13,89,16.668
13,90,12.253
13,91,12.888
13,92,18.838
13,93,15.043
13,94,4.162
13,95,31.414
13,96,25.3
13,97,14.99
13,98,5.08
13,99,16.894
13,100,11.314
14,76,9.817
14,77,10.277
14,78,14.535
14,79,11.222
14,80,10.746
14,81,11.247
14,82,4.337
14,83,6.922
14,84,12.732
14,85,6.901
14,86,13.018
14,87,17.458
14,88,3.855
14,89,11.829
14,90,7.133
14,91,10.68
14,92,13.205
14,93,14.992
14,94,9.231
14,95,26.574
14,96,27.996
14,97,19.514
14,98,2.814
14,99,12.055
14,100,6.194
15,76,7.142
15,77,11.266
15,78,14.828
15,79,12.212
15,80,11.039
15,81,11.54
15,82,5.371
15,83,7.481
15,84,12.484
15,85,7.46
15,86,10.447
15,87,17.209
15,88,4.889
15,89,11.581
15,90,7.426
15,91,10.973
15,92,12.115
15,93,15.284
15,94,10.22
15,95,26.326
15,96,28.288
15,97,20.503
15,98,3.16
15,99,11.806
15,100,6.487
16,76,4.789
16,77,14.887
16,78,13.399
16,79,21.02
16,80,8.889
16,81,7.961
16,82,15.29
16,83,15.822
16,84,4.458
16,85,15.801
16,86,1.637
16,87,6.701
16,88,14.808
16,89,3.555
16,90,8.343
16,91,8.12
16,92,1.014
16,93,13.856
16,94,19.028
16,95,15.818
16,96,27.26
16,97,26.114
16,98,14.938
16,99,3.78
16,100,8.235
13,101,7.438
13,102,30.744
13,103,7.812
13,104,21.198
13,105,12.496
13,106,7.168
13,107,13.038
13,108,8.944
13,109,8.837
13,110,6.018
13,111,10.476
13,112,13.637
13,113,17.926
13,114,11.811
13,115,17.075
13,116,25.244
13,117,17.156
13,118,15.053
13,119,6.898
13,120,6.672
13,121,6.725
13,122,6.939
13,123,6.44
13,124,1.828
13,125,7.033
14,101,0.372
14,102,22.859
14,103,1.411
14,104,13.071
14,105,7.376
14,106,0.767
14,107,3.688
14,108,2.678
14,109,3.027
14,110,5.738
14,111,15.0
14,112,7.399
14,113,13.087
14,114,3.847
14,115,12.922
14,116,26.911
14,117,13.003
14,118,10.769
14,119,3.623
14,120,4.514
14,121,4.567
14,122,7.289
14,123,1.472
14,124,5.319
14,125,3.443
15,101,1.349
15,102,23.152
15,103,1.703
15,104,13.364
15,105,7.668
15,106,1.28
15,107,3.981
15,108,2.591
15,109,3.319
15,110,5.96
15,111,15.989
15,112,7.692
15,113,12.839
15,114,3.011
15,115,10.351
15,116,27.204
15,117,10.433
15,118,11.061
15,119,3.915
15,120,4.242
15,121,4.295
15,122,7.848
15,123,1.864
15,124,5.938
15,125,3.736
16,101,10.216
16,102,21.724
16,103,7.588
16,104,7.761
16,105,9.827
16,106,10.147
16,107,8.384
16,108,6.435
16,109,6.478
16,110,12.945
16,111,21.94
16,112,5.8
16,113,3.909
16,114,7.157
16,115,1.541
16,116,25.776
16,117,0.937
16,118,7.559
16,119,10.326
16,120,9.245
16,121,9.298
16,122,16.189
16,123,10.845
16,124,17.451
16,125,8.364
13,126,25.687
13,127,26.803
13,128,2.705
13,129,19.66
13,130,18.33
13,131,17.645
13,132,12.115
13,133,15.021
13,134,27.539
13,135,26.818
13,136,17.22
13,137,26.089
13,138,24.155
13,139,29.779
13,140,11.527
13,141,13.371
13,142,26.061
13,143,3.866
13,144,12.305
13,145,14.539
13,146,27.978
13,147,22.865
13,148,17.438
13,149,18.131
13,150,19.651
14,126,21.534
14,127,21.216
14,128,5.495
14,129,14.821
14,130,22.854
14,131,22.169
14,132,11.49
14,133,10.868
14,134,22.7
14,135,22.665
14,136,21.744
14,137,22.193
14,138,20.002
14,139,25.716
14,140,6.407
14,141,17.895
14,142,21.222
14,143,8.935
14,144,12.986
14,145,19.063
14,146,26.965
14,147,27.389
14,148,13.237
14,149,13.93
14,150,24.175
15,126,18.963
15,127,21.715
15,128,5.716
15,129,14.572
15,130,19.587
15,131,23.158
15,132,11.783
15,133,7.216
15,134,22.452
15,135,21.73
15,136,22.733
15,137,22.486
15,138,19.068
15,139,26.008
15,140,6.7
15,141,18.885
15,142,20.973
15,143,9.924
15,144,13.279
15,145,20.052
15,146,27.258
15,147,28.378
15,148,13.53
15,149,14.223
15,150,25.165
16,126,11.924
16,127,13.122
16,128,18.328
16,129,4.114
16,130,20.289
16,131,27.2
16,132,8.417
16,133,3.489
16,134,11.943
16,135,10.536
16,136,27.702
16,137,12.409
16,138,10.475
16,139,24.58
16,140,9.499
16,141,27.693
16,142,10.465
16,143,18.733
16,144,11.853
16,145,24.094
16,146,25.829
16,147,24.646
16,148,12.101
16,149,12.794
16,150,30.929
13,151,9.44
13,152,6.081
13,153,25.392
13,154,8.786
13,155,5.804
13,156,25.621
13,157,25.244
13,158,25.687
13,159,19.106
13,160,3.251
13,161,3.251
13,162,30.514
13,163,18.148
13,164,15.428
13,165,26.54
13,166,17.05
13,167,23.935
13,168,27.246
13,169,5.528
13,170,21.375
13,171,19.106
13,172,20.441
13,173,10.342
13,174,25.961
13,175,24.94
14,151,13.964
14,152,10.605
14,153,27.164
14,154,2.976
14,155,10.328
14,156,20.782
14,157,26.911
14,158,21.534
14,159,23.63
14,160,4.921
14,161,4.921
14,162,17.181
14,163,22.672
14,164,19.952
14,165,22.339
14,166,12.211
14,167,19.095
14,168,21.698
14,169,5.284
14,170,17.222
14,171,23.63
14,172,16.24
14,173,14.866
14,174,21.76
14,175,16.415
15,151,14.953
15,152,11.594
15,153,27.457
15,154,3.269
15,155,11.318
15,156,20.533
15,157,27.204
15,158,18.963
15,159,20.363
15,160,5.48
15,161,5.48
15,162,17.473
15,163,19.405
15,164,20.941
15,165,22.632
15,166,11.962
15,167,18.847
15,168,22.158
15,169,5.506
15,170,14.652
15,171,20.363
15,172,16.532
15,173,15.856
15,174,22.053
15,175,16.708
16,151,18.103
16,152,20.403
16,153,26.028
16,154,6.579
16,155,20.126
16,156,10.025
16,157,25.776
16,158,11.924
16,159,21.066
16,160,13.821
16,161,13.821
16,162,16.045
16,163,20.108
16,164,29.75
16,165,21.204
16,166,2.967
16,167,8.339
16,168,13.566
16,169,13.035
16,170,4.789
16,171,21.066
16,172,15.104
16,173,21.739
16,174,20.625
16,175,8.753
13,176,19.947
13,177,10.4
13,178,10.4
13,179,10.309
13,180,11.098
13,181,23.406
13,182,10.948
13,183,24.857
13,184,24.857
13,185,15.428
13,186,23.681
13,187,26.54
13,188,3.604
13,189,3.604
13,190,8.707
13,191,24.422
13,192,5.465
13,193,7.15
13,194,28.892
13,195,18.147
